N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
0.31923276357635766,0.5281021610511634,0.7882383194057533,0.6142056873033912,0.39325021362770873,0.4279841444771106,0.5888297754778111,-1.2895350858278556,0.4389120744882011,0.7,0.001
0.31943278347834786,0.5278909414171221,0.7884173039657221,0.614443158532837,0.3934540876709268,0.42818353251891245,0.5888073833953288,-1.2898429648238068,0.4389227992542088,0.7,0.001
0.31963280338033806,0.5276798062624433,0.7885961277630893,0.6146804923256483,0.39365790816277096,0.42838285611659116,0.58878499328411,-1.2901507456594088,0.43893352158030113,0.7,0.001
0.31983282328232826,0.5274687555533384,0.7887747909609948,0.6149176887547725,0.3938616751096491,0.42858211529342716,0.5887626051468303,-1.2904584237276386,0.4389442487051746,0.7,0.001
0.32003284318431846,0.5272577892560325,0.7889532937223733,0.615154747893122,0.3940653885179742,0.42878131007268466,0.5887402189861606,-1.2907660006296204,0.43895497967042457,0.7,0.001
0.32023286308630866,0.5270469073367646,0.7891316362099545,0.615391669813576,0.39426904839415994,0.4289804404776106,0.5887178348047669,-1.2910734764770606,0.4389657126064121,0.7,0.001
0.32043288298829886,0.5268361097617866,0.7893098185862637,0.6156284545889792,0.39447265474462495,0.42917950653143516,0.5886954526053094,-1.2913808514874465,0.43897644830359267,0.7,0.001
0.32063290289028906,0.5266253964973643,0.7894878410136215,0.6158651022921424,0.39467620757579075,0.42937850825737245,0.588673072390445,-1.2916881257208048,0.43898718666125,0.7,0.001
0.3208329227922792,0.5264147675097768,0.7896657036541452,0.6161016129958415,0.39487970689408153,0.4295774456786191,0.5886506941628239,-1.2919952992618104,0.43899792768589674,0.7,0.001
0.3210329426942694,0.5262042227653168,0.7898434066697482,0.6163379867728196,0.39508315270592476,0.4297763188183559,0.5886283179250917,-1.2923023722240978,0.43900867135347993,0.7,0.001
0.3212329625962596,0.5259937622302904,0.7900209502221407,0.6165742236957849,0.39528654501775135,0.4299751276997458,0.5886059436798902,-1.292609344719231,0.4390194176738968,0.7,0.001
