N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
1.5819584048404842,0.04225989253774291,0.9987113628102706,0.9943849207547747,0.9535730179423266,0.9544113555222971,0.5105171138436655,0.014184290339797722,0.5098543515558663,0.7,0.0
1.5821584247424743,0.042242990279629314,0.9987123937171316,0.9943888979587862,0.9535941484829051,0.9544318049498864,0.510512766296547,0.014177811173981264,0.5098505208177821,0.7,0.0
1.5823584446444645,0.04222609478173945,0.9987134237990241,0.9943928723917126,0.9536152699074892,0.9544522457766134,0.5105084203709164,0.014171334625070116,0.5098466913510363,0.7,0.0
1.5825584645464548,0.042209206041369525,0.9987144530566083,0.9943968440554446,0.953636382219683,0.9544726780057339,0.5105040760662757,0.014164867156721477,0.5098428640921719,0.7,0.0
1.582758484448445,0.0421923240558168,0.9987154814905443,0.9944008129518705,0.9536574854230901,0.9544931016405033,0.5104997333821272,0.014158389450845903,0.5098390362391511,0.7,0.0
1.582958504350435,0.04217544882237963,0.998716509101492,0.9944047790828785,0.9536785795213125,0.9545135166841755,0.5104953923179731,0.014151921074391938,0.5098352104485044,0.7,0.0
1.5831585242524253,0.04215858033835741,0.9987175358901099,0.9944087424503538,0.9536996645179514,0.9545339231400035,0.5104910528733162,0.014145461607323192,0.5098313869311338,0.7,0.0
1.5833585441544156,0.04214171860105067,0.9987185618570569,0.9944127030561815,0.9537207404166063,0.9545543210112397,0.5104867150476585,0.01413899207979804,0.5098275627617213,0.7,0.0
1.5835585640564058,0.042124863607760986,0.9987195870029906,0.9944166609022457,0.9537418072208758,0.9545747103011346,0.5104823788405027,0.01413254058986801,0.5098237426974689,0.7,0.0
1.5837585839583959,0.04210801535579105,0.9987206113285684,0.9944206159904285,0.953762864934357,0.9545950910129387,0.5104780442513517,0.014126073782646844,0.5098199200736426,0.7,0.0
1.5839586038603861,0.042091173842444554,0.9987216348344472,0.9944245683226107,0.9537839135606464,0.9546154631499006,0.5104737112797079,0.014119618570669993,0.5098161006875621,0.7,0.0
1.5841586237623764,0.042074339065026355,0.9987226575212833,0.9944285179006731,0.9538049531033386,0.9546358267152685,0.5104693799250742,0.014113163552320403,0.5098122819127457,0.7,0.0
1.5843586436643666,0.04205751102084234,0.9987236793897327,0.9944324647264937,0.9538259835660275,0.9546561817122893,0.5104650501869538,0.014106713231073164,0.5098084631326164,0.7,0.0
1.5845586635663567,0.042040689707199506,0.9987247004404505,0.9944364088019502,0.9538470049523055,0.9546765281442089,0.5104607220648493,0.014100269238565326,0.50980464967827,0.7,0.0
1.584758683468347,0.042023875121405874,0.9987257206740916,0.9944403501289184,0.9538680172657636,0.9546968660142723,0.510456395558264,0.014093824559283263,0.5098008352315586,0.7,0.0
1.5849587033703372,0.04200706726077059,0.99872674009131,0.994444288709274,0.9538890205099925,0.9547171953257232,0.5104520706667012,0.014087384227655993,0.5097970220492445,0.7,0.0
1.5851587232723272,0.041990266122603884,0.9987277586927596,0.9944482245448902,0.9539100146885805,0.9547375160818047,0.5104477473896639,0.014080947305198767,0.5097932101056315,0.7,0.0
1.5853587431743175,0.041973471704216996,0.9987287764790937,0.9944521576376397,0.9539309998051155,0.9547578282857587,0.5104434257266555,0.01407450701072378,0.5097893992295498,0.7,0.0
1.5855587630763077,0.04195668400292231,0.9987297934509649,0.9944560879893932,0.953951975863184,0.9547781319408261,0.5104391056771796,0.014068073591777724,0.5097855897533615,0.7,0.0
1.585758782978298,0.04193990301603325,0.998730809609025,0.9944600156020208,0.9539729428663711,0.9547984270502465,0.5104347872407397,0.014061642443799652,0.5097817815103952,0.7,0.0
1.585958802880288,0.04192312874086435,0.998731824953926,0.9944639404773915,0.953993900818261,0.954818713617259,0.5104304704168393,0.014055213789039058,0.5097779744797969,0.7,0.0
1.5861588227822783,0.04190636117473115,0.9987328394863189,0.9944678626173732,0.9540148497224363,0.9548389916451012,0.5104261552049824,0.014048787949815136,0.5097741687947103,0.7,0.0
1.5863588426842685,0.04188960031495033,0.9987338532068541,0.994471782023831,0.9540357895824789,0.9548592611370101,0.5104218416046723,0.014042365127015781,0.5097703642516298,0.7,0.0
1.5865588625862588,0.04187284615883961,0.9987348661161819,0.9944756986986304,0.9540567204019691,0.9548795220962215,0.5104175296154133,0.014035945394346414,0.5097665611656836,0.7,0.0
1.5867588824882488,0.041856098703717814,0.9987358782149518,0.994479612643636,0.9540776421844862,0.9548997745259701,0.5104132192367093,0.014029526678145178,0.5097627589769906,0.7,0.0
1.586958902390239,0.041839357946904784,0.9987368895038127,0.9944835238607092,0.9540985549336082,0.9549200184294895,0.5104089104680644,0.014023111504337953,0.5097589582076711,0.7,0.0
1.5871589222922293,0.04182262388572148,0.9987378999834131,0.9944874323517122,0.9541194586529118,0.9549402538100127,0.5104046033089824,0.014016695260730166,0.509755159199812,0.7,0.0
1.5873589421942196,0.041805896517489914,0.998738909654401,0.9944913381185042,0.9541403533459727,0.9549604806707714,0.5104002977589681,0.014010289057013443,0.5097513603868289,0.7,0.0
1.5875589620962096,0.0417891758395332,0.9987399185174238,0.9944952411629452,0.9541612390163652,0.9549806990149964,0.5103959938175253,0.01400388191362579,0.5097475633567128,0.7,0.0
1.5877589819981999,0.041772461849175456,0.9987409265731286,0.9944991414868916,0.9541821156676629,0.9550009088459172,0.510391691484159,0.013997477790943564,0.5097437677033274,0.7,0.0
1.5879590019001901,0.04175575454374193,0.9987419338221617,0.9945030390922008,0.9542029833034373,0.9550211101667627,0.5103873907583731,0.013991075461014534,0.5097399730099605,0.7,0.0
